,id,B,S,initial_state,iterations,file,density_evolution
288,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 0 0 0 0 1]
 [0 1 1 1 1 0 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 1 1 1 0 0 0 0 1]
 [1 0 1 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 1 0]
 [0 0 1 0 1 1 0 0 0 0]
 [0 0 0 0 0 0 0 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n88,"[0.42, 0.4, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38]"
289,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 0 0 0 0 0]
 [0 1 0 1 1 0 1 0 1 0]
 [0 0 1 0 0 1 1 1 0 0]
 [1 0 0 1 1 0 0 1 0 1]
 [1 0 1 1 1 0 0 0 0 1]
 [1 0 1 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n89,"[0.4, 0.37, 0.36, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35]"
290,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 0 0 0 0 0]
 [0 1 0 1 1 0 1 0 1 1]
 [0 0 1 0 0 1 1 1 0 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 1 1 1 0 0 0 0 1]
 [1 0 1 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 0]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 1 0 0 1 1 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n90,"[0.4, 0.37, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36]"
291,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 1 0 0 0 0]
 [0 1 0 1 1 0 1 0 1 1]
 [0 0 1 0 0 1 1 1 0 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 1 1 1 0 0 0 0 0]
 [1 0 1 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 1]
 [0 0 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 0 0 0 0 0]
 [1 0 1 0 0 0 0 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n91,"[0.38, 0.33, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32]"
292,<built-in function id>,"(8, 8)","(2, 6)","[[1 0 0 1 0 0 0 0 0 0]
 [0 1 0 1 1 0 1 1 1 1]
 [0 0 1 0 1 1 1 1 0 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 1 0 1 0 0 0 0 0]
 [1 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 0 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n92,"[0.4, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35]"
293,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 0 1 1 0 0]
 [0 1 0 1 1 0 1 1 0 1]
 [0 0 1 0 0 1 1 1 0 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 1 1 1 0 0 0 0 0]
 [1 0 1 0 0 1 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 0 1 1 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n93,"[0.42, 0.37, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36]"
294,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 0 0 0 0 0]
 [0 0 0 1 0 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 1 1 1 0 0 0 0 0]
 [1 0 1 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 1 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 0 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n94,"[0.38, 0.33, 0.3, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]"
295,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 1 0 0 0 0]
 [0 1 0 1 1 0 1 1 1 1]
 [0 0 1 0 1 1 1 1 0 0]
 [1 0 0 1 1 0 0 1 0 1]
 [1 1 1 1 1 0 0 0 0 1]
 [1 0 1 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 0 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n95,"[0.44, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41]"
296,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 0 0 0 0 0]
 [0 1 0 0 1 0 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 0 1 1 0 1 0 0 0]
 [1 0 1 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 1 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n96,"[0.4, 0.34, 0.3, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]"
297,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 0 0 0 0 0]
 [0 1 0 1 0 0 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]
 [0 0 0 1 1 0 1 1 0 1]
 [1 0 1 0 1 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 0 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n97,"[0.36, 0.3, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]"
298,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 0 0 0 0 0]
 [0 1 0 1 1 0 1 1 0 1]
 [1 0 1 0 0 1 1 1 0 1]
 [0 0 0 1 0 0 0 1 0 1]
 [1 0 1 1 1 0 0 0 1 0]
 [1 0 1 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 0 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n98,"[0.4, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37]"
299,<built-in function id>,"(8, 8)","(2, 6)","[[1 1 0 1 0 1 0 0 0 0]
 [0 1 0 1 1 0 1 1 1 0]
 [0 0 1 0 0 1 1 1 0 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 1 1 1 0 0 0 0 0]
 [1 0 1 0 0 1 1 0 1 0]
 [1 1 0 0 0 1 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 0 0 0 0 0 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k2_n99,"[0.42, 0.37, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36]"
300,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 1 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 1 0 0 0 0 0 0 1 1]
 [1 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n0,"[0.14, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
301,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 0 0 1 0 0 0 0]
 [0 1 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 1 1 0 1 1]
 [0 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n1,"[0.14, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
302,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 1 0]
 [0 0 0 0 0 0 1 1 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n2,"[0.14, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
303,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 1 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n3,"[0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
304,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 1 0 0 0 0 1 0 1 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n4,"[0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
305,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 1 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n5,"[0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
306,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 1]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n6,"[0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
307,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 1 1 1]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n7,"[0.16, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
308,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 1 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 1 0 0 1 0 1 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 1 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n8,"[0.16, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
309,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 1 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 1 1 1 1]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n9,"[0.16, 0.05, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]"
310,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 1 0 0 0 1 0 0 0 0]
 [0 0 0 0 1 0 1 0 1 0]
 [0 0 1 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n10,"[0.14, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
311,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 1 0 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 1 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n11,"[0.16, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
312,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n12,"[0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
313,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 0 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 1 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 1 0 0 0 0 1 0 1 0]
 [0 0 1 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n13,"[0.14, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
314,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 1 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n14,"[0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
315,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 1 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 1 0]
 [0 0 0 0 1 0 1 0 1 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n15,"[0.16, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
316,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 1 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 1]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n16,"[0.16, 0.05, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]"
317,<built-in function id>,"(8, 9)","(3, 8)","[[0 1 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 1 0]
 [1 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n17,"[0.14, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
318,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 1 0 0 0 1 0 1 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n18,"[0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
319,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 1 0 0 1 1 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n19,"[0.16, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
320,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 1 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 0 0 0]
 [0 1 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n20,"[0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
321,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 1 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 1]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n21,"[0.16, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
322,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 0 1 1 1 0]
 [0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n22,"[0.16, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
323,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 1 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 1 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 1 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n23,"[0.16, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
324,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 1 0 1 0]
 [0 0 0 0 0 1 1 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n24,"[0.16, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
325,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 1 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [1 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n25,"[0.16, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
326,<built-in function id>,"(8, 9)","(3, 8)","[[0 0 1 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 1 0 0 1 0 0 0 0]
 [0 0 0 0 0 1 1 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [1 0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k3_n26,"[0.16, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
