,id,B,S,initial_state,iterations,file,density_evolution
124,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [1 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n24,"[0.52, 0.22, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
125,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 0 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n25,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 1 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n26,"[0.52, 0.22, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 0 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n27,"[0.5, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
128,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 0 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n28,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
129,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [0 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n29,"[0.5, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
130,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n30,"[0.52, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 0 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n31,"[0.5, 0.24, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
132,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 0 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n32,"[0.5, 0.21, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 1 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n33,"[0.52, 0.25, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
134,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n34,"[0.52, 0.22, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
135,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 1 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n35,"[0.52, 0.24, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
136,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 1 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n36,"[0.52, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137,<built-in function id>,5,8,"[[1 1 1 0 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n37,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
138,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n38,"[0.52, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
139,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n39,"[0.52, 0.22, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
140,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 1 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n40,"[0.52, 0.25, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 0 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n41,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
142,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [0 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n42,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 0 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n43,"[0.5, 0.21, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 1 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n44,"[0.52, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [0 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n45,"[0.5, 0.2, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
146,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 1 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n46,"[0.52, 0.22, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
147,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 0 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n47,"[0.5, 0.22, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
148,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 0 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n48,"[0.5, 0.23, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
149,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 0]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n49,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
150,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 0]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n50,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
151,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [1 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n51,"[0.52, 0.22, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
152,<built-in function id>,5,8,"[[1 1 0 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n52,"[0.5, 0.24, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
153,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 0 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n53,"[0.5, 0.21, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
154,<built-in function id>,5,8,"[[1 1 1 1 1 1 0 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n54,"[0.5, 0.21, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
155,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [0 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n55,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
156,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 1]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n56,"[0.52, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
157,<built-in function id>,5,8,"[[1 1 1 0 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n57,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
158,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 0 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n58,"[0.5, 0.23, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
159,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 0 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n59,"[0.5, 0.21, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
160,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 0 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n60,"[0.5, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
161,<built-in function id>,5,8,"[[1 1 1 1 1 1 0 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n61,"[0.5, 0.21, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
162,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 0 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 1]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n62,"[0.52, 0.24, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
163,<built-in function id>,5,8,"[[1 1 1 1 1 1 1 0 1 0]
 [1 0 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 0 0]
 [1 0 1 1 0 1 1 1 1 0]
 [1 1 1 1 1 1 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1]
 [1 0 1 1 0 1 0 0 0 0]
 [0 1 1 0 1 0 0 0 1 0]
 [1 0 1 1 0 0 1 0 1 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k1_n63,"[0.52, 0.24, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
